"ID","タイトル","巻・号","著者","発行者","発行年","県","市町村","旧市町村","flag","lat","lon"
"https://iss.ndl.go.jp/books/R100000002-I000001558271-00","小谷の石造文化財",,"小谷村教育委員会 (長野県)","小谷村教育委員会",1982,"長野県","北安曇郡小谷村",,0,36.780941,137.906631
"https://iss.ndl.go.jp/books/R100000002-I000001559398-00","練馬の石仏","その1","東京都練馬区教育委員会","練馬区教育委員会",1982,"東京都","練馬区",,0,35.735619,139.651581
"https://iss.ndl.go.jp/books/R100000002-I000001565124-00","滑川村史調査史料","第6集 (滑川の石仏)","滑川村 (埼玉県)","滑川村",1982,"埼玉県","比企郡滑川町","比企郡滑川村",0,36.067581,139.360779
"https://iss.ndl.go.jp/books/R100000002-I000001569664-00","大和市の石造物",,"大和市","大和市",1982,"神奈川県","大和市",,0,35.48761,139.458237
"https://iss.ndl.go.jp/books/R100000002-I000001572354-00","大江町の石仏 : 石造文化財調査書",,"大江町老人クラブ連合会","大江町老人クラブ連合会",1982,"山形県","西村山郡大江町",,1,38.380791,140.206802
"https://iss.ndl.go.jp/books/R100000002-I000001573496-00","石の微笑 : 信濃路の野仏 井上清司写真集",,"井上, 清司, 1938-","グラフィック社",1982,"長野県",,,1,36.65086,138.182922
"https://iss.ndl.go.jp/books/R100000002-I000001574105-00","一戸町の石造文化財","その1 (宝篋印塔と五輪塔)","一戸町教育委員会 (岩手県)","一戸町教育委員会",1982,"岩手県","二戸郡一戸町",,0,40.21244,141.292465
"https://iss.ndl.go.jp/books/R100000002-I000001574272-00","尾西市の石造物",2,"尾西市文化財審議会","尾西市教育委員会",1982,"愛知県","一宮市","尾西市",0,35.304111,136.802444
"https://iss.ndl.go.jp/books/R100000002-I000001577232-00","周東町金石文集成 : 祈りの日々",,"山本, 武, 1922-","[山本武]",1982,"山口県","岩国市","玖珂郡周東町",1,34.167221,132.219208
"https://iss.ndl.go.jp/books/R100000002-I000001585673-00","丹波夜久野の石造物",,"森, 弘志","[森弘志]",1982,"京都府","福知山市","天田郡夜久野町",1,35.32082,135.000809
"https://iss.ndl.go.jp/books/R100000002-I000001593052-00","練馬の石仏","その2","東京都練馬区教育委員会","練馬区教育委員会",1982,"東京都","練馬区",,0,35.735619,139.651581
"https://iss.ndl.go.jp/books/R100000002-I000001601440-00","伊那市石造文化財",,"伊那市文化財審議委員会","伊那市教育委員会",1982,"長野県","伊那市",,0,35.827068,137.953552
"https://iss.ndl.go.jp/books/R100000002-I000001610599-00","上山の馬頭観世音塔 : 造立と分布を中心に",,,"加藤和徳",1982,"山形県","上山市",,1,38.15023,140.267578
"https://iss.ndl.go.jp/books/R100000002-I000001610669-00","善光寺街道拓本の旅 : 野辺の石碑・石仏を訪ねて",,"信濃金石拓本研究会","郷土出版社",1982,"長野県",,,1,36.65086,138.182922
"https://iss.ndl.go.jp/books/R100000002-I000001613629-00","町田の石仏 : 地神塔・庚申塔・道祖神",,"町田市立博物館","町田市立博物館",1982,"東京都","町田市",,0,35.548161,139.446457
"https://iss.ndl.go.jp/books/R100000002-I000001616461-00","瀬戸の石造物",,,"瀬戸市教育委員会",1982,"愛知県","瀬戸市",,0,35.223888,137.084763
"https://iss.ndl.go.jp/books/R100000002-I000001631577-00","横浜市文化財調査報告書","第13輯 (磯子区金石誌 その2)","横浜市文化財研究調査会","横浜市教育委員会",1982,"神奈川県","横浜市磯子区",,0,35.402821,139.618546
"https://iss.ndl.go.jp/books/R100000002-I000001639269-00","福島県中通り地区の弥陀三尊石仏・板碑 : 悉皆調査報告書1～8",,"村田, 和義, 1939-","村田和義",1982,"福島県",,,1,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000001698492-00","葛飾区石仏調査報告",,"東京都葛飾区教育委員会","東京都葛飾区教育委員会社会教育課",1982,"東京都","葛飾区",,0,35.74313,139.847198
"https://iss.ndl.go.jp/books/R100000002-I000001704123-00","観音原 : 塩の道の石仏",,"宮田, 豊美, 1908-","宮田豊美",1982,"長野県","北安曇郡白馬村",,1,36.698059,137.862457
"https://iss.ndl.go.jp/books/R100000002-I000001707151-00","新座の金石文",,"新座市教育委員会","新座市",1982,"埼玉県","新座市",,0,35.793591,139.565369
"https://iss.ndl.go.jp/books/R100000002-I000001771093-00","調布市の石造物","1 (路傍の石仏)","調布市文化財専門委員会議","調布市教育委員会",1982,"東京都","調布市",,0,35.650551,139.541046
"https://iss.ndl.go.jp/books/R100000002-I000002075678-00","蓮田市の石仏・石神",,"蓮田市教育委員会","蓮田市教育委員会",1982,"埼玉県","蓮田市",,0,35.99416,139.662735
"https://iss.ndl.go.jp/books/R100000002-I000002263060-00","新田町の石造物と金工品",,"新田町 (群馬県)","新田町誌編さん室",1982,"群馬県","太田市","新田郡新田町",0,36.301929,139.29863
"https://iss.ndl.go.jp/books/R100000002-I000002380015-00","ふるさとの石仏","第3集","小矢部市婦人ボランティア育成講座ふるさとグループ","小矢部市教育委員会",1982,"富山県","小矢部市",,0,36.675079,136.869171
"https://iss.ndl.go.jp/books/R100000002-I000010667868-00","房総の石仏",,"房総石造文化財研究会","房総石造文化財研究会",1982,"千葉県",,,1,35.604561,140.123108
"https://iss.ndl.go.jp/books/R100000002-I000010917662-00","垂水市史料集","4 (石塔編)","垂水市教育委員会","垂水市教育委員会",1982,"鹿児島県","垂水市",,0,31.492769,130.701233
"https://iss.ndl.go.jp/books/R100000002-I000001605704-00","越中の街道と石仏 : 富山県の歴史",,"塩, 照夫, 1925-","北国出版社",1983,"富山県",,,1,36.696819,137.211029
"https://iss.ndl.go.jp/books/R100000002-I000001610512-00","長野市の石造文化財","第5集","郷土を知る会","長野市教育委員会",1983,"長野県","長野市",,0,36.648529,138.194672
"https://iss.ndl.go.jp/books/R100000002-I000001616433-00","坂戸市史","民俗史料編 2 (石造遺物)","坂戸市教育委員会","坂戸市",1983,"埼玉県","坂戸市",,0,35.957039,139.402298
"https://iss.ndl.go.jp/books/R100000002-I000001617283-00","寒河江市の石造文化財",,"寒河江市教育委員会","寒河江市教育委員会",1983,"山形県","寒河江市",,0,38.38047,140.276428
"https://iss.ndl.go.jp/books/R100000002-I000001619144-00","我孫子市史資料","金石文篇 3","我孫子市教育委員会","我孫子市教育委員会",1983,"千葉県","我孫子市",,0,35.86417,140.028214
"https://iss.ndl.go.jp/books/R100000002-I000001637562-00","上三川町の野仏",,,"上三川町教育委員会社会教育課",1983,"栃木県","河内郡上三川町",,0,36.439411,139.910202
"https://iss.ndl.go.jp/books/R100000002-I000001637628-00","高槻の道しるべ : 石造物をたずねて",,"高槻市教育委員会","高槻市教育委員会",1983,"大阪府","高槻市",,0,34.84576,135.617371
"https://iss.ndl.go.jp/books/R100000002-I000001637654-00","九重町石造資料","近世石造物資料 1",,"九重町教育委員会",1983,"大分県","玖珠郡九重町",,0,33.20813,131.212448
"https://iss.ndl.go.jp/books/R100000002-I000001638680-00","上松町の石造文化財",,"上松町文化財審議委員会","上松町教育委員会",1983,"長野県","木曽郡上松町",,0,35.783939,137.694061
"https://iss.ndl.go.jp/books/R100000002-I000001640846-00","平田村文化財資料集","第1集 (石造文化財)","平田村教育委員会 (福島県)","平田村",1983,"福島県","石川郡平田村",,0,37.217251,140.570435
"https://iss.ndl.go.jp/books/R100000002-I000001640858-00","入間市史","中世史料・金石文編","入間市","入間市",1983,"埼玉県","入間市",,0,35.83643,139.392166
"https://iss.ndl.go.jp/books/R100000002-I000001644172-00","可児市の石造物","路傍編","可児市教育委員会","可児市教育委員会",1983,"岐阜県","可児市",,0,35.42606,137.061523
"https://iss.ndl.go.jp/books/R100000002-I000001644701-00","石造遺物と練馬のむかし",,"神代, 武男","神代武男",1983,"東京都","練馬区",,0,35.735619,139.651581
"https://iss.ndl.go.jp/books/R100000002-I000001644702-00","岡山の石仏",,"巌津, 政右衛門, 1893-","日本文教出版",1983,"岡山県",,,1,34.66148,133.935318
"https://iss.ndl.go.jp/books/R100000002-I000001646295-00","笠懸村誌","別巻 2 (資料編 民俗篇・石造物篇・建造物篇)","笠懸村 (群馬県)","笠懸村",1983,"群馬県","みどり市","新田郡笠懸村",0,36.395012,139.281082
"https://iss.ndl.go.jp/books/R100000002-I000001648509-00","成田市の文化財","14集(昭和57年度) (成田市石造物調査報告書 1)","成田市教育委員会","成田市教育委員会",1983,"千葉県","成田市",,0,35.777081,140.319031
"https://iss.ndl.go.jp/books/R100000002-I000001652608-00","会津・野仏の四季",,"秋田, 豊","近代文芸社",1983,"福島県",,,1,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000001656448-00","大泉町の石造文化財",,,"大泉町誌刊行委員会",1983,"群馬県","邑楽郡大泉町",,0,36.247749,139.405121
"https://iss.ndl.go.jp/books/R100000002-I000001665355-00","野の仏に視る : 眼でみる柏崎の石仏",,"阿部, 茂雄, 1920-","[阿部茂雄]",1983,"新潟県","柏崎市",,1,37.372089,138.558792
"https://iss.ndl.go.jp/books/R100000002-I000001698556-00","石造物",2,,"東広島市教育委員会",1983,"広島県","東広島市",,0,34.42662,132.74353
"https://iss.ndl.go.jp/books/R100000002-I000001702913-00","高梁市の石仏巡礼記",,"野口, 喜久夫, 1908-","野口喜久夫",1983,"岡山県","高梁市",,1,34.791679,133.616592
"https://iss.ndl.go.jp/books/R100000002-I000001710274-00","郷土の石仏",1,"美山村教育研究会","美山村教育研究会社会科部会",1983,"和歌山県","日高郡日高川町","日高郡美山村",1,33.912601,135.185562
"https://iss.ndl.go.jp/books/R100000002-I000001713041-00","和泉市石造物五〇〇撰",,"和泉市ふるさとを見つめる会","和泉市ふるさとを見つめる会",1983,"大阪府","和泉市",,1,34.48307,135.424164
"https://iss.ndl.go.jp/books/R100000002-I000001750952-00","五所川原市の石仏・石塔","下巻","川口, 俊亮","石仏石塔研究会",1983,"青森県","五所川原市",,1,40.80772,140.440994
"https://iss.ndl.go.jp/books/R100000002-I000001930012-00","杉並の石造物 : 民間信仰","[2] (記念碑等)","東京都杉並区教育委員会","杉並区教育委員会",1983,"東京都","杉並区",,0,35.6992,139.636505
"https://iss.ndl.go.jp/books/R100000002-I000002015200-00","墨田区文化財調査報告書","4 (石仏等・石灯籠・鳥居・力石・天水桶・道標)","東京都墨田区教育委員会","[東京都]墨田区教育委員会社会教育課",1983,"東京都","墨田区",,0,35.710602,139.801895
"https://iss.ndl.go.jp/books/R100000002-I000002380016-00","ふるさとの石仏","第4集","小矢部市婦人ボランティア育成講座ふるさとグループ","小矢部市教育委員会",1983,"富山県","小矢部市",,0,36.675079,136.869171
"https://iss.ndl.go.jp/books/R100000002-I000011014750-00","都留市の石造物",,"都留市文化財審議会","都留市教育委員会",1983,"山梨県","都留市",,0,35.5522,138.905746
"https://iss.ndl.go.jp/books/R100000002-I030091457-00","箕郷町の石造文化財",,"群馬郡箕郷町文化財調査委員会","群馬県群馬郡箕郷町教育委員会",1984,"群馬県","高崎市","群馬郡箕郷町",0,36.39183,138.955734
"https://iss.ndl.go.jp/books/R100000002-I000001691521-00","加須市の石仏",2,"加須市","加須市",1984,"埼玉県","加須市",,0,36.141361,139.608673
"https://iss.ndl.go.jp/books/R100000002-I000001700956-00","世田谷区現存板碑集成",,"東京都世田谷区教育委員会","東京都世田谷区教育委員会",1984,"東京都","世田谷区",,0,35.646149,139.652756
"https://iss.ndl.go.jp/books/R100000002-I000001700957-00","世田谷の庚申塔",,"東京都世田谷区教育委員会","東京都世田谷区教育委員会",1984,"東京都","世田谷区",,0,35.646149,139.652756
"https://iss.ndl.go.jp/books/R100000002-I000001701045-00","山内石塔群",,"宮崎県教育委員会","宮崎県教育委員会",1984,"宮崎県",,,0,31.910919,131.423645
"https://iss.ndl.go.jp/books/R100000002-I000001711546-00","東五位の石仏をたずねて",,"竹守, 澄江","竹守澄江",1984,"富山県","高岡市","西礪波郡東五位村",1,36.55727,136.875473
"https://iss.ndl.go.jp/books/R100000002-I000001712390-00","未指定文化財総合調査報告書","石造文化財編","山口県教育委員会","山口県教育委員会",1984,"山口県",,,0,34.184349,131.470947
"https://iss.ndl.go.jp/books/R100000002-I000001718777-00","石造物調査報告書",1,"大磯町教育委員会 (神奈川県)","大磯町教育委員会",1984,"神奈川県","中郡大磯町",,0,35.306931,139.311523
"https://iss.ndl.go.jp/books/R100000002-I000001719240-00","小川町の碑塔と野仏",,"小川町碑塔野仏調査委員会","小川町文化財愛護協会",1984,"栃木県","那須郡那珂川町","那須郡小川町",1,36.764839,140.124619
"https://iss.ndl.go.jp/books/R100000002-I000001722561-00","深浦地方の石塔碑",,"森山, 嘉蔵, 1927-","深浦町教育委員会",1984,"青森県","西津軽郡深浦町",,0,40.65416,139.934586
"https://iss.ndl.go.jp/books/R100000002-I000001727921-00","船橋市の石造文化財",,"船橋市","船橋市",1984,"千葉県","船橋市",,0,35.69492,139.982101
"https://iss.ndl.go.jp/books/R100000002-I000001730498-00","宮古市の石碑",,"宮古市教育委員会","宮古市教育委員会",1984,"岩手県","宮古市",,0,39.641998,141.957428
"https://iss.ndl.go.jp/books/R100000002-I000001744486-00","千歳地区石造文化財写真集",,"渡辺, 嘉兵衛, 1913-","千歳郷土研究会",1984,"山形県","山形市",,1,38.255249,140.340225
"https://iss.ndl.go.jp/books/R100000002-I000001750951-00","写真で訪ねる鹿児の石造遺物",,"加古川市文化財保護協会","加古川市文化財保護協会",1984,"兵庫県","加古川市",,0,34.75737,134.840698
"https://iss.ndl.go.jp/books/R100000002-I000001751461-00","富来田地区石造文化財調査","[1]","木更津市教育委員会","木更津市教育委員会",1984,"千葉県","木更津市",,0,35.375961,139.917023
"https://iss.ndl.go.jp/books/R100000002-I000001753496-00","財田の野仏と五輪塔",,"財田町文化財保護協会","財田町文化財保護協会",1984,"香川県","三豊市","三豊郡財田町",0,34.119339,133.77951
"https://iss.ndl.go.jp/books/R100000002-I000001784723-00","甲東の文化財を訪ねて : 石造物を中心に",,"甲東文化財保存会","甲東文化財保存会",1984,"兵庫県","西宮市",,1,34.737968,135.342239
"https://iss.ndl.go.jp/books/R100000002-I000001953734-00","岩間町の石仏・石塔",,"岩間町史編さん資料収集委員会","岩間町教育委員会",1984,"茨城県","笠間市","西茨城郡岩間町",0,36.301701,140.289474
"https://iss.ndl.go.jp/books/R100000002-I000002010467-00","保谷市史","別冊 2 (保谷の石仏と石塔 2)","保谷市","保谷市",1984,"東京都","西東京市","保谷市",0,35.741821,139.557983
"https://iss.ndl.go.jp/books/R100000002-I000002012844-00","ひたちの野仏 : 石仏調査報告書","第1集 (中里地区)","日立市郷土博物館","日立市郷土博物館",1984,"茨城県","日立市",,0,36.598431,140.650467
"https://iss.ndl.go.jp/books/R100000002-I000011254873-00","徳島の石仏",,"荒岡, 一夫","教育出版センター",1984,"徳島県",,,1,34.065491,134.560028
"https://iss.ndl.go.jp/books/R100000002-I000001742384-00","田無神社","2 (本殿の建築調査報告.境内の石造物)","田無市立中央図書館","[田無市立中央図書館]",1985,"東京都","西東京市","田無市",0,35.726341,139.53801
"https://iss.ndl.go.jp/books/R100000002-I000001751462-00","富来田地区石造文化財調査",2,"木更津市教育委員会","木更津市教育委員会",1985,"千葉県","木更津市",,0,35.375961,139.917023
"https://iss.ndl.go.jp/books/R100000002-I000001752697-00","種市町の石碑","1 (庚申塔・二十三夜塔を中心として)",,"種市町立歴史民俗資料館",1985,"岩手県","九戸郡洋野町","九戸郡種市町",0,40.376801,141.675705
"https://iss.ndl.go.jp/books/R100000002-I000001755649-00","奈良県史","第16巻",,"名著出版",1985,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001759315-00","地蔵および諸尊",,"東京都世田谷区教育委員会","東京都世田谷区教育委員会",1985,"東京都","世田谷区",,0,35.646149,139.652756
"https://iss.ndl.go.jp/books/R100000002-I000001759323-00","道標および供養塔",,"東京都世田谷区教育委員会","東京都世田谷区教育委員会",1985,"東京都","世田谷区",,0,35.646149,139.652756
"https://iss.ndl.go.jp/books/R100000002-I000001762602-00","いたばしの金石文",,"東京都板橋区教育委員会","東京都板橋区教育委員会",1985,"東京都","板橋区",,0,35.75111,139.709167
"https://iss.ndl.go.jp/books/R100000002-I000001765017-00","一戸町の石造文化財","その2 (石塔婆、庚申塔・二十三夜塔)","一戸町教育委員会 (岩手県)","一戸町教育委員会",1985,"岩手県","二戸郡一戸町",,0,40.21244,141.292465
"https://iss.ndl.go.jp/books/R100000002-I000001771094-00","調布市の石造物","2 (寺社の石仏)","調布市文化財専門委員会議","調布市教育委員会",1985,"東京都","調布市",,0,35.650551,139.541046
"https://iss.ndl.go.jp/books/R100000002-I000001773610-00","松戸市内石造文化財所在調査概報","1 (寺院編)","松戸市文化ホール","松戸市文化ホール",1985,"千葉県","松戸市",,0,35.78754,139.902924
"https://iss.ndl.go.jp/books/R100000002-I000001773640-00","名古屋の石造物",,"名古屋民俗文化財調査会","名古屋市教育委員会",1985,"愛知県","名古屋市",,0,35.180939,136.90654
"https://iss.ndl.go.jp/books/R100000002-I000001777620-00","富士市の石造文化財","第1集 (鷹岡・田子浦・岩松・加島地区調査概要)","富士文化財愛好会","富士市教育委員会",1985,"静岡県","富士市",,0,35.161549,138.676315
"https://iss.ndl.go.jp/books/R100000002-I000001780874-00","陸中海岸の石仏",,"小島, 俊一","熊谷印刷出版部",1985,"岩手県",,,1,39.703041,141.15271
"https://iss.ndl.go.jp/books/R100000002-I000001783917-00","黒石市史","資料編 1 (寺社・金石文)","黒石市","黒石市",1985,"青森県","黒石市",,0,40.642521,140.594391
"https://iss.ndl.go.jp/books/R100000002-I000001796699-00","伊勢崎の近世石造物",,"伊勢崎市","伊勢崎市",1985,"群馬県","伊勢崎市",,0,36.311401,139.196457
"https://iss.ndl.go.jp/books/R100000002-I000001798213-00","常呂町の石碑","写真篇","佐々木, 覚","常呂町郷土研究同好会",1985,"北海道","北見市","常呂郡常呂町",1,43.874329,143.963074
"https://iss.ndl.go.jp/books/R100000002-I000001800522-00","土浦の石仏",,"土浦市教育委員会","土浦市教育委員会",1985,"茨城県","土浦市",,0,36.072128,140.194672
"https://iss.ndl.go.jp/books/R100000002-I000001806092-00","岩手の石塔婆 : 東北型の板碑文化",,"司東, 真雄, 1906-","モノグラム社",1985,"岩手県",,,1,39.703041,141.15271
"https://iss.ndl.go.jp/books/R100000002-I000001806127-00","玉里の石碑",,"菊池, 清喜","菊池清喜",1985,"岩手県","奥州市",,1,39.144081,141.139114
"https://iss.ndl.go.jp/books/R100000002-I000001832220-00","国府の石碑",,"西尾, 護, 1926-","西尾護",1985,"鳥取県","鳥取市",,1,35.501991,134.236374
"https://iss.ndl.go.jp/books/R100000002-I000001855426-00","一宮の石造遺物",,"一宮市教育委員会","一宮市教育委員会",1985,"愛知県","一宮市",,0,35.304111,136.802444
"https://iss.ndl.go.jp/books/R100000002-I000001865276-00","ふるさとの石仏 : 瑞浪市の石仏千二百体",,"渡辺, 俊典, 1925-","瑞浪市郷土史研究会",1985,"岐阜県","瑞浪市",,1,35.36087,137.255188
"https://iss.ndl.go.jp/books/R100000002-I000001867543-00","古河城下の石仏順礼",,"田代, 房春, 1918-","北下総文化調査会",1985,"茨城県","古河市",,1,36.179649,139.753891
"https://iss.ndl.go.jp/books/R100000002-I000002015201-00","墨田区文化財調査報告書","5 (仮名まじり文の石碑 1)","東京都墨田区教育委員会","[東京都]墨田区教育委員会社会教育課",1985,"東京都","墨田区",,0,35.710602,139.801895
"https://iss.ndl.go.jp/books/R100000002-I000002028229-00","能町校下の石仏をたずねて : 昭和59年度",,"高岡市婦人ボランティアまゆみ会","高岡市婦人ボランティアまゆみ会",1985,"富山県","高岡市",,1,36.754871,137.02533
"https://iss.ndl.go.jp/books/R100000002-I000002030507-00","北本市文化財調査報告書","第14集 (北本市石造遺物所在目録 1)","北本市教育委員会","北本市教育委員会",1985,"埼玉県","北本市",,0,36.027241,139.530396
"https://iss.ndl.go.jp/books/R100000002-I000002144499-00","西根町の石造文化財",,"西根町教育委員会 (岩手県)","西根町教育委員会",1985,"岩手県","八幡平市","岩手郡西根町",0,39.926559,141.095551
"https://iss.ndl.go.jp/books/R100000002-I000002380017-00","ふるさとの石仏","第6集 (南谷、宮島地区)","小矢部市婦人ボランティア育成講座ふるさとグループ","小矢部市教育委員会",1985,"富山県","小矢部市",,0,36.675079,136.869171
"https://iss.ndl.go.jp/books/R100000002-I000002419466-00","金石文",,"沖縄県教育委員会","緑林堂出版",1985,"沖縄県",,,0,26.213301,127.679626
"https://iss.ndl.go.jp/books/R100000002-I000002713569-00","宮代町の板石塔婆",,"宮代町教育委員会 (埼玉県)","宮代町教育委員会",1985,"埼玉県","南埼玉郡宮代町",,0,36.022308,139.723907
"https://iss.ndl.go.jp/books/R100000002-I000008015825-00","赤城村の石造物",,"赤城村教育委員会 (群馬県)","赤城村教育委員会",1985,"群馬県","渋川市","勢多郡赤城村",0,36.5368,139.037994
"https://iss.ndl.go.jp/books/R100000002-I000010705495-00","木祖村の石造文化財",,"木祖村教育委員会 (長野県)","木祖村教育委員会",1985,"長野県","木曽郡木祖村",,0,35.939819,137.779785
"https://iss.ndl.go.jp/books/R100000002-I024293963-00","中之条町の金石文",,"中之条町文化財専門委員会","中之条町教育委員会",1986,"群馬県","吾妻郡中之条町",,0,36.590172,138.841263
"https://iss.ndl.go.jp/books/R100000002-I000001790554-00","忍城史跡碑 : 六十六基金石文集 写真と案内",,"大沢, 俊吉, 1919-1986","国書刊行会",1986,"埼玉県","行田市",,1,36.138309,139.455841
"https://iss.ndl.go.jp/books/R100000002-I000001791640-00","鎌ケ谷市史","資料編 2 (金石文)","鎌ケ谷市教育委員会","鎌ケ谷市教育委員会",1986,"千葉県","鎌ケ谷市",,0,35.77668,140.000595
"https://iss.ndl.go.jp/books/R100000002-I000001794129-00","松戸市内石造文化財所在調査概報","2 (神社編)","松戸市文化ホール","松戸市文化ホール",1986,"千葉県","松戸市",,0,35.78754,139.902924
"https://iss.ndl.go.jp/books/R100000002-I000001802751-00","東総の石仏",,"服部, 重蔵","言叢社",1986,"千葉県",,,1,35.604561,140.123108
"https://iss.ndl.go.jp/books/R100000002-I000001802752-00","福島県の弥陀来迎三尊石仏",,"村田, 和義, 1939-","言叢社",1986,"福島県",,,1,37.750912,140.467865
"https://iss.ndl.go.jp/books/R100000002-I000001809679-00","池田町石造文化財",,"池田町文化財保護委員会 (長野県)","池田町教育委員会",1986,"長野県","北安曇郡池田町",,0,36.42149,137.874649
"https://iss.ndl.go.jp/books/R100000002-I000001816214-00","朝日町の石仏",,"朝日町教育委員会 (山形県)","朝日町長寿クラブ連合会",1986,"山形県","西村山郡朝日町",,1,38.299301,140.145523
"https://iss.ndl.go.jp/books/R100000002-I000001816294-00","笠原町史","その2 (かさはらの石造物)","笠原町 (岐阜県)","笠原町",1986,"岐阜県","多治見市","土岐郡笠原町",0,35.332748,137.132141
"https://iss.ndl.go.jp/books/R100000002-I000001822696-00","東和町誌","各論編 第4巻","東和町 (山口県)","東和町",1986,"山口県","周防大島町","大島郡東和町",0,33.950371,132.231522
"https://iss.ndl.go.jp/books/R100000002-I000001823723-00","ひたちの野仏 : 石仏調査報告書","第2集 (北部地区)","日立市郷土博物館","日立市郷土博物館",1986,"茨城県","日立市",,0,36.598431,140.650467
"https://iss.ndl.go.jp/books/R100000002-I000001823728-00","石造物と文化財",,"渋川市","渋川市",1986,"群馬県","渋川市",,0,36.489429,139.000854
"https://iss.ndl.go.jp/books/R100000002-I000001824820-00","小野町の石塔石仏",,"小野町 (福島県)","小野町",1986,"福島県","田村郡小野町",,0,37.286179,140.623718
"https://iss.ndl.go.jp/books/R100000002-I000001830743-00","種市町の石碑",2,,"種市町立歴史民俗資料館",1986,"岩手県","九戸郡洋野町","九戸郡種市町",0,40.376801,141.675705
"https://iss.ndl.go.jp/books/R100000002-I000001835750-00","美浦村石造物資料集",,"美浦村教育委員会 (茨城県)","美浦村教育委員会",1986,"茨城県","稲敷郡美浦村",,0,36.00555,140.297928
"https://iss.ndl.go.jp/books/R100000002-I000001835800-00","小田原の野仏たち : 民衆の祈りと姿",,"西海, 賢二, 1951-","小田原市教育委員会",1986,"神奈川県","小田原市",,0,35.26466,139.152313
"https://iss.ndl.go.jp/books/R100000002-I000001835827-00","富士市の石造文化財","第2集 (大淵・伝法・吉原地区調査概要)","富士文化財愛好会","富士市教育委員会",1986,"静岡県","富士市",,0,35.161549,138.676315
"https://iss.ndl.go.jp/books/R100000002-I000001836471-00","陸中海岸の石仏","続","小島, 俊一","熊谷印刷出版部",1986,"岩手県",,,1,39.703041,141.15271
"https://iss.ndl.go.jp/books/R100000002-I000001838143-00","飛鳥の石造物",,"奈良国立文化財研究所飛鳥資料館","奈良国立文化財研究所飛鳥資料館",1986,"奈良県",,,1,34.685051,135.83284
"https://iss.ndl.go.jp/books/R100000002-I000001840249-00","北信濃の石仏 : 千種義人写真集",,"千種, 義人, 1911-2000","信濃路出版",1986,"長野県",,,1,36.65086,138.182922
"https://iss.ndl.go.jp/books/R100000002-I000001845691-00","新治村史料集","第8集 (石造文化財編)","新治村 (群馬県)","新治村",1986,"群馬県","みなかみ町","利根郡新治村",0,36.395012,139.281082
"https://iss.ndl.go.jp/books/R100000002-I000001854243-00","岩国金石文集",,"岩国徴古館","岩国徴古館",1986,"山口県","岩国市",,0,34.167221,132.219208
"https://iss.ndl.go.jp/books/R100000002-I000001855341-00","岩手山の石造文化財",,"大矢, 邦宣, 1944-2014","滝沢村教育委員会",1986,"岩手県",,,0,39.703041,141.15271
"https://iss.ndl.go.jp/books/R100000002-I000001859562-00","八千代市の石造物","江戸期","佐野, 二郎","佐野二郎",1986,"千葉県","八千代市",,1,35.72226,140.099426
"https://iss.ndl.go.jp/books/R100000002-I000001863043-00","鈴川の石造文化財 : 山形県山形市",,"山形市鈴川郷土研究会","山形市鈴川郷土研究会",1986,"山形県","山形市",,1,38.255249,140.340225
"https://iss.ndl.go.jp/books/R100000002-I000001865263-00","ふるさとの古道と歌碑 : 瑞浪市石造物編年表",,"渡辺, 俊典, 1925-","瑞浪市郷土史研究会",1986,"岐阜県","瑞浪市",,1,35.36087,137.255188
"https://iss.ndl.go.jp/books/R100000002-I000001865275-00","ふるさとの石碑と灯籠 : 瑞浪市の石仏巡礼二十コース",,"渡辺, 俊典, 1925-","瑞浪市郷土史研究会",1986,"岐阜県","瑞浪市",,1,35.36087,137.255188
"https://iss.ndl.go.jp/books/R100000002-I000001873914-00","武芸川町の石造物",,"武芸川町郷土史研究会","武芸川町郷土史研究会",1986,"岐阜県","関市","武儀郡武芸川町",1,35.53511,136.845825
"https://iss.ndl.go.jp/books/R100000002-I000001885116-00","座間の石造物","道祖神・庚申塔編","座間市文化財調査員会","座間市教育委員会",1986,"神奈川県","座間市",,0,35.488289,139.40715
"https://iss.ndl.go.jp/books/R100000002-I000001885236-00","稲津の石造物",,"成瀬, 正夫","成瀬正夫",1986,"岐阜県","瑞浪市",,1,35.36087,137.255188
"https://iss.ndl.go.jp/books/R100000002-I000001900239-00","「ふるさと下田」の石造物",,"下田郷土史研究会","下田郷土史研究会",1986,"静岡県","下田市",,1,34.679661,138.945648
"https://iss.ndl.go.jp/books/R100000002-I000001902139-00","蘇陽町の文化財","第2集 (石造物関係)","蘇陽町文化財保護委員会","蘇陽町教育委員会",1986,"熊本県","上益城郡山都町","阿蘇郡蘇陽町",0,32.72134,131.161285
"https://iss.ndl.go.jp/books/R100000002-I000001956295-00","石碑石仏を訪ねて : 歌志内・歴史の散歩道",,"杉山, 四郎, 1947-","歌志内歴史資料収集・保存会",1986,"北海道","歌志内市",,1,43.521629,142.036957
"https://iss.ndl.go.jp/books/R100000002-I000001973646-00","会津田島の野仏",,"田島町教育委員会 (福島県)","田島町教育委員会",1986,"福島県","南会津郡南会津町","南会津郡田島町",0,37.197762,139.774673
